Well_ID,Date,"Cumulative Gas Production, ft3","Cumulative Oil Production, BBL","Cumulative Water Production, BBL"
60,2022-Mar-01 00:00:00,26874834944,21161288,1405378.5
60,2022-Apr-01 00:00:00,27493728256,21648604,1448110.25
60,2022-May-01 00:00:00,28090349568,22118386,1489671.5
60,2022-Jun-01 00:00:00,28704550912,22602008,1532832
60,2022-Jul-01 00:00:00,29296773120,23068328,1574805.75
60,2022-Aug-01 00:00:00,29906595840,23548502,1618382.25
60,2022-Sep-01 00:00:00,30514333696,24027034,1662154
60,2022-Oct-01 00:00:00,31100557312,24488628,1704690.5
60,2022-Nov-01 00:00:00,31704418304,24964108,1748833.125
60,2022-Dec-01 00:00:00,32286828544,25422700,1791784
60,2023-Jan-01 00:00:00,32885868544,25894384,1836335.25
60,2023-Feb-01 00:00:00,33475172352,26358404,1880634.875
60,2023-Mar-01 00:00:00,33999433728,26771208,1920382.125
60,2023-Apr-01 00:00:00,34572062720,27222096,1964129.625
60,2023-May-01 00:00:00,35119554560,27653192,2006246.625
60,2023-Jun-01 00:00:00,35679133696,28093808,2049573.375
60,2023-Jul-01 00:00:00,36215332864,28516010,2091366.25
60,2023-Aug-01 00:00:00,36764364800,28948320,2134452.5
60,2023-Sep-01 00:00:00,37308706816,29376934,2177486.25
60,2023-Oct-01 00:00:00,37831372800,29788482,2219115.25
60,2023-Nov-01 00:00:00,38367535104,30210656,2262139
60,2023-Dec-01 00:00:00,38882902016,30616456,2303790.5
60,2024-Jan-01 00:00:00,39412109312,31033156,2346856.25
60,2024-Feb-01 00:00:00,39938166784,31447374,2389960
60,2024-Mar-01 00:00:00,40427610112,31832764,2430336.75
60,2024-Apr-01 00:00:00,40948125696,32242618,2473571.5
60,2024-May-01 00:00:00,41449332736,32637272,2515502.5
60,2024-Jun-01 00:00:00,41964740608,33043106,2558945.25
60,2024-Jul-01 00:00:00,42461208576,33434024,2601107.75
60,2024-Aug-01 00:00:00,42971975680,33836200,2644805.25
60,2024-Sep-01 00:00:00,43480600576,34236696,2688629.75
60,2024-Oct-01 00:00:00,43970899968,34622756,2731163.25
60,2024-Nov-01 00:00:00,44475637760,35020188,2775252
60,2024-Dec-01 00:00:00,44962349056,35403428,2818062.5
60,2025-Jan-01 00:00:00,45463556096,35798072,2862456.75
60,2025-Feb-01 00:00:00,45963075584,36191396,2907018.5
60,2025-Mar-01 00:00:00,46412873728,36545572,2947421
60,2025-Apr-01 00:00:00,46909550592,36936656,2992291.5
60,2025-May-01 00:00:00,47388983296,37314156,3035865.25
60,2025-Jun-01 00:00:00,47883145216,37703264,3081071.5
60,2025-Jul-01 00:00:00,48360206336,38078904,3125003.75
60,2025-Aug-01 00:00:00,48852000768,38466144,3170606
60,2025-Sep-01 00:00:00,49342636032,38852472,3216428
60,2025-Oct-01 00:00:00,49816379392,39225496,3260992.75
60,2025-Nov-01 00:00:00,50304876544,39610136,3307277
61,2019-Jan-01 00:00:00,0,0,0
61,2019-Feb-01 00:00:00,496438432,390896.4063,10235.52441
61,2019-Mar-01 00:00:00,923245888,726965.3125,20113.1543
61,2019-Apr-01 00:00:00,1383639296,1089479.75,32837.66406
61,2019-May-01 00:00:00,1820199936,1433228.375,46679.48828
61,2019-Jun-01 00:00:00,2263276544,1782107.5,62513.375
61,2019-Jul-01 00:00:00,2685764608,2114775.25,79133.47656
61,2019-Aug-01 00:00:00,3116894208,2454247.25,97440.375
61,2019-Sep-01 00:00:00,3543142144,2789875.5,116746.7266
61,2019-Oct-01 00:00:00,3951312640,3111269.75,136276.5313
61,2019-Nov-01 00:00:00,4369323520,3440412.25,157101.1406
61,2019-Dec-01 00:00:00,4770851840,3756576.5,177718.8281
61,2020-Jan-01 00:00:00,5182625792,4080807.75,199511.7656
61,2020-Feb-01 00:00:00,5591333376,4402625,221745.8125
61,2020-Mar-01 00:00:00,5970936832,4701525,242899.9375
61,2020-Apr-01 00:00:00,6374083584,5018963.5,265827.8438
61,2020-May-01 00:00:00,6761756160,5324217.5,288289.1875
61,2020-Jun-01 00:00:00,7159951872,5637757.5,311735
61,2020-Jul-01 00:00:00,7543067648,5939423.5,334624.375
61,2020-Aug-01 00:00:00,7936773632,6249428.5,358448.5313
61,2020-Sep-01 00:00:00,8328464384,6557846,382395.8125
61,2020-Oct-01 00:00:00,8705592320,6854798,405692.25
61,2020-Nov-01 00:00:00,9093317632,7160092.5,429893.6563
61,2020-Dec-01 00:00:00,9466649600,7454054.5,453441.625
61,2021-Jan-01 00:00:00,9850509312,7756307,477907.8438
61,2021-Feb-01 00:00:00,10232443904,8057042.5,502509.4375
61,2021-Mar-01 00:00:00,10575787008,8327391.5,524847.5625
61,2021-Apr-01 00:00:00,10954055680,8625240,549719.0625
61,2021-May-01 00:00:00,11318296576,8912044,573931.125
61,2021-Jun-01 00:00:00,11692787712,9206919,599100.625
61,2021-Jul-01 00:00:00,12053385216,9490855,623608.6875
61,2021-Aug-01 00:00:00,12424091648,9782749,649103
61,2021-Sep-01 00:00:00,12792887296,10073140,674764.875
61,2021-Oct-01 00:00:00,13147977728,10352738,699758.6875
61,2021-Nov-01 00:00:00,13513093120,10640231,725738.125
61,2021-Dec-01 00:00:00,13864740864,10917118,751016.1875
61,2022-Jan-01 00:00:00,14226408448,11201896,777275.6875
61,2022-Feb-01 00:00:00,14586403840,11485358,803669.375
61,2022-Mar-01 00:00:00,14910161920,11740285,827618.25
61,2022-Apr-01 00:00:00,15267113984,12021349,854248.5625
61,2022-May-01 00:00:00,15611091968,12292198,880132.1875
61,2022-Jun-01 00:00:00,15965075456,12570926,906991.375
61,2022-Jul-01 00:00:00,16306265088,12839579,933090.5625
61,2022-Aug-01 00:00:00,16657452032,13116104,960166.6875
61,2022-Sep-01 00:00:00,17007281152,13391561,987350.1875
61,2022-Oct-01 00:00:00,17344563200,13657136,1013758.688
61,2022-Nov-01 00:00:00,17691828224,13930573,1041150.688
61,2022-Dec-01 00:00:00,18026717184,14194264,1067754.125
61,2023-Jan-01 00:00:00,18371751936,14465947,1095311.625
61,2023-Feb-01 00:00:00,18715555840,14736657,1122950.75
61,2023-Mar-01 00:00:00,19024959488,14980283,1147977
61,2023-Apr-01 00:00:00,19366057984,15248865,1175746.625
61,2023-May-01 00:00:00,19694616576,15507570,1202675.75
61,2023-Jun-01 00:00:00,20032471040,15773600,1230556.5
61,2023-Jul-01 00:00:00,20357847040,16029801,1257588.25
61,2023-Aug-01 00:00:00,20692457472,16293272,1285571.625
61,2023-Sep-01 00:00:00,21025482752,16555499,1313607.625
61,2023-Oct-01 00:00:00,21346308096,16808118,1340791.25
61,2023-Nov-01 00:00:00,21676380160,17068016,1368937.25
61,2023-Dec-01 00:00:00,21994463232,17318476,1396232.625
61,2024-Jan-01 00:00:00,22321844224,17576256,1424498.375
61,2024-Feb-01 00:00:00,22647963648,17833042,1452827.375
61,2024-Mar-01 00:00:00,22951950336,18072404,1479389
61,2024-Apr-01 00:00:00,23275802624,18327404,1507849.375
61,2024-May-01 00:00:00,23588167680,18573360,1535461.375
61,2024-Jun-01 00:00:00,23909933056,18826718,1564064.875
61,2024-Jul-01 00:00:00,24220372992,19071162,1591818.625
61,2024-Aug-01 00:00:00,24540205056,19322998,1620579.75
61,2024-Sep-01 00:00:00,24859086848,19574084,1649429.5
61,2024-Oct-01 00:00:00,25166804992,19816382,1677434.25
61,2024-Nov-01 00:00:00,25483923456,20066082,1706461
61,2024-Dec-01 00:00:00,25790029824,20307110,1734635.75
61,2025-Jan-01 00:00:00,26105548800,20555550,1763842.375
61,2025-Feb-01 00:00:00,26420287488,20803378,1793147
61,2025-Mar-01 00:00:00,26703945728,21026730,1819699
61,2025-Apr-01 00:00:00,27017326592,21273486,1849190.375
61,2025-May-01 00:00:00,27319969792,21511788,1877824.5
61,2025-Jun-01 00:00:00,27632087040,21757548,1907514
61,2025-Jul-01 00:00:00,27933548544,21994920,1936348
61,2025-Aug-01 00:00:00,28244457472,22239730,1966252.375
61,2025-Sep-01 00:00:00,28554780672,22484078,1996268.375
61,2025-Oct-01 00:00:00,28854552576,22720120,2025421
61,2025-Nov-01 00:00:00,29163784192,22963610,2055653.75
62,2019-Apr-01 00:00:00,0,0,0
62,2019-May-01 00:00:00,360707456,284021.625,7450.762207
62,2019-Jun-01 00:00:00,729211008,574181.9375,15520.96191
62,2019-Jul-01 00:00:00,1075196672,846611.5,24523.92578
62,2019-Aug-01 00:00:00,1423966592,1121233.625,35028.47266
62,2019-Sep-01 00:00:00,1765856128,1390437.875,46468.35156
62,2019-Oct-01 00:00:00,2091149952,1646574.75,58311.44141
62,2019-Nov-01 00:00:00,2421232384,1906482.25,71440.05469
62,2019-Dec-01 00:00:00,2735985152,2154319,84803.375
62,2020-Jan-01 00:00:00,3056749824,2406889.5,99260.40625
62,2020-Feb-01 00:00:00,3372915200,2655838.75,114395.3984
62,2020-Mar-01 00:00:00,3664766976,2885643.25,129081.5469
62,2020-Apr-01 00:00:00,3973425408,3128681.5,145155.1094
62,2020-May-01 00:00:00,4269036544,3361446.25,161023.4531
62,2020-Jun-01 00:00:00,4571248128,3599408,177746.5313
62,2020-Jul-01 00:00:00,4860500992,3827166,194243.2344
62,2020-Aug-01 00:00:00,5156186624,4059989.25,211572.6875
62,2020-Sep-01 00:00:00,5448710656,4290323.5,229148.875
62,2020-Oct-01 00:00:00,5728899584,4510944.5,246354.5625
62,2020-Nov-01 00:00:00,6015586816,4736682.5,264301.9063
62,2020-Dec-01 00:00:00,6290403840,4953074,281807.75
62,2021-Jan-01 00:00:00,6571970560,5174779.5,299975.8125
62,2021-Feb-01 00:00:00,6851225088,5394665.5,318205.875
62,2021-Mar-01 00:00:00,7101516288,5591745,334732.3125
62,2021-Apr-01 00:00:00,7376460800,5808237,353103.5
62,2021-May-01 00:00:00,7640468480,6016116.5,370957.7188
62,2021-Jun-01 00:00:00,7911187968,6229282,389488.0625
62,2021-Jul-01 00:00:00,8171236352,6434044.5,407499.125
62,2021-Aug-01 00:00:00,8438004224,6644097.5,426193.625
62,2021-Sep-01 00:00:00,8702868480,6852652.5,444974.0313
62,2021-Oct-01 00:00:00,8957442048,7053104,463230.625
62,2021-Nov-01 00:00:00,9218764800,7258870,482180.6875
62,2021-Dec-01 00:00:00,9470055424,7456737,500599.625
62,2022-Jan-01 00:00:00,9728124928,7659941,519716.375
62,2022-Feb-01 00:00:00,9984626688,7861910.5,538920.3125
62,2022-Mar-01 00:00:00,10214977536,8043288.5,556348
62,2022-Apr-01 00:00:00,10468552704,8242955,575744.9375
62,2022-May-01 00:00:00,10712547328,8435077,594616.25
62,2022-Jun-01 00:00:00,10963277824,8632502,614220.625
62,2022-Jul-01 00:00:00,11204619264,8822535,633291.375
62,2022-Aug-01 00:00:00,11452741632,9017906,653092.8125
62,2022-Sep-01 00:00:00,11699642368,9212317,672986.25
62,2022-Oct-01 00:00:00,11937471488,9399583,692324.125
62,2022-Nov-01 00:00:00,12182139904,9592236,712397.1875
62,2022-Dec-01 00:00:00,12417902592,9777876,731909.6875
62,2023-Jan-01 00:00:00,12660587520,9968967,752155.0625
62,2023-Feb-01 00:00:00,12902028288,10159078,772483.25
62,2023-Mar-01 00:00:00,13118895104,10329839,790893.4375
62,2023-Apr-01 00:00:00,13357537280,10517746,811321.625
62,2023-May-01 00:00:00,13587080192,10698488,831131.6875
62,2023-Jun-01 00:00:00,13822886912,10884163,851644.875
62,2023-Jul-01 00:00:00,14049824768,11062854,871542.4375
62,2023-Aug-01 00:00:00,14283116544,11246548,892146.75
62,2023-Sep-01 00:00:00,14515298304,11429369,912786.6875
62,2023-Oct-01 00:00:00,14738985984,11605501,932802.4375
62,2023-Nov-01 00:00:00,14969132032,11786718,953536.3125
62,2023-Dec-01 00:00:00,15190919168,11961354,973658.25
62,2024-Jan-01 00:00:00,15419172864,12141081,994515.3125
62,2024-Feb-01 00:00:00,15646524416,12320098,1015442.25
62,2024-Mar-01 00:00:00,15858423808,12486947,1035086.938
62,2024-Apr-01 00:00:00,16084137984,12664675,1056163.25
62,2024-May-01 00:00:00,16301817856,12836078,1076638.875
62,2024-Jun-01 00:00:00,16526043136,13012632,1097878.5
62,2024-Jul-01 00:00:00,16742385664,13182980,1118510.625
62,2024-Aug-01 00:00:00,16965316608,13358517,1139910.125
62,2024-Sep-01 00:00:00,17187631104,13533567,1161395
62,2024-Oct-01 00:00:00,17402193920,13702514,1182273.375
62,2024-Nov-01 00:00:00,17623339008,13876645,1203937.5
62,2024-Dec-01 00:00:00,17836838912,14044756,1224987.25
62,2025-Jan-01 00:00:00,18056951808,14218071,1246826
62,2025-Feb-01 00:00:00,18276569088,14390999,1268755.375
62,2025-Mar-01 00:00:00,18474520576,14546867,1288643.375
62,2025-Apr-01 00:00:00,18693220352,14719070,1310755.875
62,2025-May-01 00:00:00,18904444928,14885390,1332244.125
62,2025-Jun-01 00:00:00,19122300928,15056930,1354541.125
62,2025-Jul-01 00:00:00,19332749312,15222639,1376208.75
62,2025-Aug-01 00:00:00,19549825024,15393563,1398696
62,2025-Sep-01 00:00:00,19766493184,15564166,1421287.5
62,2025-Oct-01 00:00:00,19975790592,15728970,1443249.25
62,2025-Nov-01 00:00:00,20191692800,15898972,1466044.5
63,2019-Apr-01 00:00:00,0,0,0
63,2019-May-01 00:00:00,948846272,747123.0625,21860.65234
63,2019-Jun-01 00:00:00,1892359808,1490047,48583.61719
63,2019-Jul-01 00:00:00,2774106368,2184335.75,78372.32813
63,2019-Aug-01 00:00:00,3664134144,2885145,111983.4766
63,2019-Sep-01 00:00:00,4539755520,3574611,147426.6875
63,2019-Oct-01 00:00:00,5376229888,4233252,183129.0469
63,2019-Nov-01 00:00:00,6230854656,4906184.5,221168.6875
63,2019-Dec-01 00:00:00,7051225600,5552146,258549.2031
63,2020-Jan-01 00:00:00,7892982784,6214947,297628
63,2020-Feb-01 00:00:00,8728073216,6872498,337177.5625
63,2020-Mar-01 00:00:00,9501103104,7481184,374545.7188
63,2020-Apr-01 00:00:00,10318705664,8124965.5,414754.1875
63,2020-May-01 00:00:00,11101802496,8741576,453961.4063
63,2020-Jun-01 00:00:00,11903268864,9372653,494831.4063
63,2020-Jul-01 00:00:00,12672104448,9978034,534678.8125
63,2020-Aug-01 00:00:00,13460314112,10598673,576083.375
63,2020-Sep-01 00:00:00,14242588672,11214636,617740.125
63,2020-Oct-01 00:00:00,14994223104,11806475,658336.4375
63,2020-Nov-01 00:00:00,15765693440,12413932,700574.3125
63,2020-Dec-01 00:00:00,16507543552,12998066,741689.125
63,2021-Jan-01 00:00:00,17269487616,13598022,784419.0625
63,2021-Feb-01 00:00:00,18026848256,14194368,827447.125
63,2021-Mar-01 00:00:00,18707138560,14730030,866578.625
63,2021-Apr-01 00:00:00,19456260096,15319891,910177.125
63,2021-May-01 00:00:00,20177436672,15887744,952618.5
63,2021-Jun-01 00:00:00,20918847488,16471535,996737.1875
63,2021-Jul-01 00:00:00,21632724992,17033642,1039725.125
63,2021-Aug-01 00:00:00,22366722048,17611592,1084460.375
63,2021-Sep-01 00:00:00,23097307136,18186856,1129454.375
63,2021-Oct-01 00:00:00,23801511936,18741348,1173166.125
63,2021-Nov-01 00:00:00,24526327808,19312068,1218540.5
63,2021-Dec-01 00:00:00,25225019392,19862220,1262684.625
63,2022-Jan-01 00:00:00,25944190976,20428498,1308578.125
63,2022-Feb-01 00:00:00,26660548608,20992558,1354770.25
63,2022-Mar-01 00:00:00,27305213952,21500168,1396753.75
63,2022-Apr-01 00:00:00,28016418816,22060174,1443516.625
63,2022-May-01 00:00:00,28702199808,22600156,1489049.5
63,2022-Jun-01 00:00:00,29408337920,23156172,1536378
63,2022-Jul-01 00:00:00,30089347072,23692400,1582444.5
63,2022-Aug-01 00:00:00,30790686720,24244636,1630320.25
63,2022-Sep-01 00:00:00,31489675264,24795020,1678472.5
63,2022-Oct-01 00:00:00,32163944448,25325940,1725324.125
63,2022-Nov-01 00:00:00,32858554368,25872878,1773984.625
63,2022-Dec-01 00:00:00,33528741888,26400584,1821310
63,2023-Jan-01 00:00:00,34208167936,26935566,1869750.75
63,2023-Feb-01 00:00:00,34857111552,27446542,1916542.375
63,2023-Mar-01 00:00:00,35432841216,27899876,1958317.75
63,2023-Apr-01 00:00:00,36062572544,28395724,2004313
63,2023-May-01 00:00:00,36666175488,28871002,2048696.625
63,2023-Jun-01 00:00:00,37284835328,29358142,2094496.125
63,2023-Jul-01 00:00:00,37879160832,29826110,2138797.75
63,2023-Aug-01 00:00:00,38489120768,30306392,2184584.75
63,2023-Sep-01 00:00:00,39095197696,30783620,2230394.25
63,2023-Oct-01 00:00:00,39678296064,31242756,2274759.25
63,2023-Nov-01 00:00:00,40277352448,31714450,2320701.5
63,2023-Dec-01 00:00:00,40853831680,32168372,2365284.5
63,2024-Jan-01 00:00:00,41446404096,32634964,2411465
63,2024-Feb-01 00:00:00,42036006912,33099218,2457751.25
63,2024-Mar-01 00:00:00,42585001984,33531500,2501159.75
63,2024-Apr-01 00:00:00,43169255424,33991540,2547690
63,2024-May-01 00:00:00,43732217856,34434820,2592842.75
63,2024-Jun-01 00:00:00,44311568384,34890996,2639610
63,2024-Jul-01 00:00:00,44870033408,35330732,2684973.5
63,2024-Aug-01 00:00:00,45444943872,35783416,2731976.5
63,2024-Sep-01 00:00:00,46017703936,36234412,2779128.25
63,2024-Oct-01 00:00:00,46570008576,36669300,2824908.25
63,2024-Nov-01 00:00:00,47138766848,37117136,2872373
63,2024-Dec-01 00:00:00,47687335936,37549080,2918470.5
63,2025-Jan-01 00:00:00,48252338176,37993972,2966283
63,2025-Feb-01 00:00:00,48815521792,38437420,3014285.25
63,2025-Mar-01 00:00:00,49322729472,38836796,3057792.5
63,2025-Apr-01 00:00:00,49882730496,39277740,3106113.5
63,2025-May-01 00:00:00,50423222272,39703324,3153018
63,2025-Jun-01 00:00:00,50980274176,40141952,3201639
63,2025-Jul-01 00:00:00,51517968384,40565332,3248863.5
63,2025-Aug-01 00:00:00,52072144896,41001692,3297855.25
63,2025-Sep-01 00:00:00,52624912384,41436936,3347048.5
63,2025-Oct-01 00:00:00,53158522880,41857104,3394850
63,2025-Nov-01 00:00:00,53708595200,42290232,3444449.5
64,2019-Apr-01 00:00:00,0,0,0
64,2019-May-01 00:00:00,735905024,579452.8125,15566.52539
64,2019-Jun-01 00:00:00,1477015936,1163004.625,33644.29688
64,2019-Jul-01 00:00:00,2173715712,1711587.25,53469.21875
64,2019-Aug-01 00:00:00,2877633792,2265853.25,76270.3125
64,2019-Sep-01 00:00:00,3569196800,2810391.25,100967.8516
64,2019-Oct-01 00:00:00,4229147648,3330037.5,126259.4141
64,2019-Nov-01 00:00:00,4901896192,3859761,153699.6563
64,2019-Dec-01 00:00:00,5546076672,4366989.5,181047.4531
64,2020-Jan-01 00:00:00,6205544448,4886255.5,209894
64,2020-Feb-01 00:00:00,6858697728,5400549.5,239304.5
64,2020-Mar-01 00:00:00,7463750144,5876969,267292.8125
64,2020-Apr-01 00:00:00,8104551936,6381537,297630.375
64,2020-May-01 00:00:00,8718826496,6865217.5,327320.9375
64,2020-Jun-01 00:00:00,9347551232,7360277,358244.9375
64,2020-Jul-01 00:00:00,9950093312,7834719,388339
64,2020-Aug-01 00:00:00,10566582272,8320144,419563.3125
64,2020-Sep-01 00:00:00,11176918016,8800722,450848.0625
64,2020-Oct-01 00:00:00,11761616896,9261116,481170.9375
64,2020-Nov-01 00:00:00,12359712768,9732058,512548.25
64,2020-Dec-01 00:00:00,12932630528,10183174,542976.25
64,2021-Jan-01 00:00:00,13518602240,10644569,574501.75
64,2021-Feb-01 00:00:00,14098500608,11101182,606123
64,2021-Mar-01 00:00:00,14617235456,11509634,634758.5625
64,2021-Apr-01 00:00:00,15185940480,11957433,666547.75
64,2021-May-01 00:00:00,15730907136,12386542,697412.375
64,2021-Jun-01 00:00:00,16288564224,12825641,729421.5
64,2021-Jul-01 00:00:00,16823064576,13246508,760531.875
64,2021-Aug-01 00:00:00,17370007552,13677171,792912.25
64,2021-Sep-01 00:00:00,17911734272,14103727,825511.3125
64,2021-Oct-01 00:00:00,18431264768,14512807,857239.25
64,2021-Nov-01 00:00:00,18963447808,14931848,890193.0625
64,2021-Dec-01 00:00:00,19474153472,15333980,922232.5
64,2022-Jan-01 00:00:00,19997632512,15746167,955482.9375
64,2022-Feb-01 00:00:00,20516997120,16155116,988866.1875
64,2022-Mar-01 00:00:00,20982722560,16521828,1019120.625
64,2022-Apr-01 00:00:00,21494829056,16925062,1052713.5
64,2022-May-01 00:00:00,21987067904,17312652,1085307.875
64,2022-Jun-01 00:00:00,22492434432,17710578,1119073.625
64,2022-Jul-01 00:00:00,22978433024,18093256,1151839.5
64,2022-Aug-01 00:00:00,23477612544,18486310,1185793.875
64,2022-Sep-01 00:00:00,23973838848,18877038,1219852.5
64,2022-Oct-01 00:00:00,24451352576,19253034,1252912.125
64,2022-Nov-01 00:00:00,24942176256,19639508,1287166.75
64,2022-Dec-01 00:00:00,25414756352,20011618,1320404
64,2023-Jan-01 00:00:00,25900777472,20394314,1354830.375
64,2023-Feb-01 00:00:00,26382761984,20773828,1389284.625
64,2023-Mar-01 00:00:00,26814154752,21113508,1420383.875
64,2023-Apr-01 00:00:00,27287482368,21486204,1454796.5
64,2023-May-01 00:00:00,27741839360,21843968,1488071.25
64,2023-Jun-01 00:00:00,28208048128,22211062,1522414.125
64,2023-Jul-01 00:00:00,28656332800,22564042,1555642
64,2023-Aug-01 00:00:00,29116798976,22926616,1589995.25
64,2023-Sep-01 00:00:00,29574668288,23287140,1624385.5
64,2023-Oct-01 00:00:00,30015434752,23634200,1657722.5
64,2023-Nov-01 00:00:00,30468605952,23991028,1692245.25
64,2023-Dec-01 00:00:00,30905057280,24334692,1725736.75
64,2024-Jan-01 00:00:00,31353991168,24688182,1760439.375
64,2024-Feb-01 00:00:00,31800918016,25040092,1795243.875
64,2024-Mar-01 00:00:00,32217274368,25367932,1827899
64,2024-Apr-01 00:00:00,32660596736,25717004,1862907.875
64,2024-May-01 00:00:00,33087967232,26053516,1896888.125
64,2024-Jun-01 00:00:00,33527928832,26399946,1932113.375
64,2024-Jul-01 00:00:00,33952137216,26733968,1966322.875
64,2024-Aug-01 00:00:00,34388942848,27077904,2001806.125
64,2024-Sep-01 00:00:00,34824224768,27420650,2037430.375
64,2024-Oct-01 00:00:00,35244077056,27751242,2072046.625
64,2024-Nov-01 00:00:00,35676545024,28091766,2107966.25
64,2024-Dec-01 00:00:00,36093796352,28420314,2142873
64,2025-Jan-01 00:00:00,36523720704,28758836,2179090.5
64,2025-Feb-01 00:00:00,36952444928,29096412,2215457.5
64,2025-Mar-01 00:00:00,37338701824,29400552,2248439.25
64,2025-Apr-01 00:00:00,37765292032,29736452,2285121
64,2025-May-01 00:00:00,38177128448,30060730,2320788
64,2025-Jun-01 00:00:00,38601687040,30395026,2357819.75
64,2025-Jul-01 00:00:00,39011627008,30717816,2393827
64,2025-Aug-01 00:00:00,39434313728,31050644,2431214
64,2025-Sep-01 00:00:00,39856103424,31382756,2468790
64,2025-Oct-01 00:00:00,40263450624,31703504,2505334.5
64,2025-Nov-01 00:00:00,40683560960,32034298,2543279.5
65,2019-Apr-01 00:00:00,0,0,0
65,2019-May-01 00:00:00,464046080,365390.625,9287.351563
65,2019-Jun-01 00:00:00,939418176,739699.375,19454.22461
65,2019-Jul-01 00:00:00,1388345984,1093185.75,30647.82422
65,2019-Aug-01 00:00:00,1843692288,1451726.125,43437.54297
65,2019-Sep-01 00:00:00,2292126720,1804824.375,57304.125
65,2019-Oct-01 00:00:00,2720452864,2142089,71667.53906
65,2019-Nov-01 00:00:00,3157257216,2486029.25,87540.74219
65,2019-Dec-01 00:00:00,3575473408,2815333.5,103715.9219
65,2020-Jan-01 00:00:00,4003401728,3152285,121216.2656
65,2020-Feb-01 00:00:00,4427164672,3485956.5,139492.5781
65,2020-Mar-01 00:00:00,4820352512,3795553.5,157149.875
65,2020-Apr-01 00:00:00,5237962752,4124380.25,176456.5313
65,2020-May-01 00:00:00,5639521280,4440568,195553.9063
65,2020-Jun-01 00:00:00,6051858944,4765243,215697.2188
65,2020-Jul-01 00:00:00,6448503808,5077562.5,235547.9219
65,2020-Aug-01 00:00:00,6856056320,5398469.5,256388.6406
65,2020-Sep-01 00:00:00,7261424640,5717657.5,277519.1563
65,2020-Oct-01 00:00:00,7651771392,6025017,298209.6875
65,2020-Nov-01 00:00:00,8053268992,6341157,319803.3125
65,2020-Dec-01 00:00:00,8440165376,6645799.5,340875.1563
65,2021-Jan-01 00:00:00,8838502400,6959451,362776
65,2021-Feb-01 00:00:00,9235428352,7271991,384798.1563
65,2021-Mar-01 00:00:00,9592745984,7553344,404798.9688
65,2021-Apr-01 00:00:00,9986984960,7863767.5,427075.75
65,2021-May-01 00:00:00,10367180800,8163134.5,448767.8438
65,2021-Jun-01 00:00:00,10758688768,8471408,471323.9688
65,2021-Jul-01 00:00:00,11136276480,8768722,493288.1563
65,2021-Aug-01 00:00:00,11525132288,9074907,516124.9688
65,2021-Sep-01 00:00:00,11912676352,9380060,539102.75
65,2021-Oct-01 00:00:00,12286500864,9674410,561469.9375
65,2021-Nov-01 00:00:00,12671559680,9977606,584713.5
65,2021-Dec-01 00:00:00,13043046400,10270114,607329
65,2022-Jan-01 00:00:00,13425764352,10571468,630818.625
65,2022-Feb-01 00:00:00,13807312896,10871900,654436.0625
65,2022-Mar-01 00:00:00,14150924288,11142460,675881.125
65,2022-Apr-01 00:00:00,14530275328,11441161,699741.3125
65,2022-May-01 00:00:00,14896350208,11729410,722942
65,2022-Jun-01 00:00:00,15273596928,12026455,747022.625
65,2022-Jul-01 00:00:00,15637692416,12313143,770428.8125
65,2022-Aug-01 00:00:00,16012928000,12608605,794719.8125
65,2022-Sep-01 00:00:00,16387184640,12903295,819112.6875
65,2022-Oct-01 00:00:00,16748461056,13187766,842812.5625
65,2022-Nov-01 00:00:00,17120879616,13481008,867396.25
65,2022-Dec-01 00:00:00,17480423424,13764114,891278.625
65,2023-Jan-01 00:00:00,17851142144,14056017,916048.25
65,2023-Feb-01 00:00:00,18220935168,14347194,940920.625
65,2023-Mar-01 00:00:00,18554216448,14609620,963465.5
65,2023-Apr-01 00:00:00,18922358784,14899496,988512.625
65,2023-May-01 00:00:00,19277776896,15179351,1012833.375
65,2023-Jun-01 00:00:00,19644137472,15467827,1038047.188
65,2023-Jul-01 00:00:00,19997814784,15746312,1062525.625
65,2023-Aug-01 00:00:00,20362377216,16033368,1087900.875
65,2023-Sep-01 00:00:00,20726034432,16319712,1113357.875
65,2023-Oct-01 00:00:00,21077114880,16596155,1138071.125
65,2023-Nov-01 00:00:00,21439047680,16881140,1163687.25
65,2023-Dec-01 00:00:00,21788510208,17156308,1188550.5
65,2024-Jan-01 00:00:00,22148882432,17440064,1214302.75
65,2024-Feb-01 00:00:00,22508529664,17723252,1240116.125
65,2024-Mar-01 00:00:00,22844321792,17987656,1264324.25
65,2024-Apr-01 00:00:00,23202588672,18269756,1290270.375
65,2024-May-01 00:00:00,23548637184,18542234,1315450.5
65,2024-Jun-01 00:00:00,23905544192,18823264,1341546.375
65,2024-Jul-01 00:00:00,24250300416,19094726,1366876.5
65,2024-Aug-01 00:00:00,24605919232,19374738,1393129.125
65,2024-Sep-01 00:00:00,24960911360,19654260,1419461.875
65,2024-Oct-01 00:00:00,25303879680,19924314,1445021.875
65,2024-Nov-01 00:00:00,25657714688,20202924,1471512.125
65,2024-Dec-01 00:00:00,25999613952,20472138,1497223.125
65,2025-Jan-01 00:00:00,26352375808,20749902,1523871.625
65,2025-Feb-01 00:00:00,26704613376,21027254,1550603.625
65,2025-Mar-01 00:00:00,27022323712,21277418,1574822.125
